
0.924641	-1.01016	2.16963
4.71587	-1.00736	2.1593
18.6802	-0.970517	2.19842
4.20664	-1.00161	2.17307
37.2567	-1.00257	2.15465
8.32785	-0.995009	2.14546
5.89289	-0.990509	2.13934
23.1365	-0.987325	2.17946
1.41551	-0.940666	2.15407
4.77861	-0.941321	2.1719
3.86612	-0.970507	2.184
42.2583	-0.944967	2.17167
2.08526	-0.943893	2.17243
42.4706	-0.949217	2.17209
8.00974	-0.983811	2.17019
45.7103	-0.98597	2.15895
0.38893	-0.982132	2.16741
39.3153	-0.970618	2.16803
3.18325	-0.961634	2.1677
9.1769	-0.968986	2.14687
47.1025	-0.973149	2.15591
111.512	-0.960921	2.15534
174.884	-0.965724	2.1556
		
584.03	1.72133	1.99074
1.60535	1.44892	1.7133
0.194951	1.54306	1.9098
1.15468	1.60204	2.05738
0.832836	1.5635	1.6913
1.90743	1.44056	1.99912
0.628439	1.4572	2.03966
0.789468	1.47497	1.97541
0.043366	1.49005	1.87383
1.73643	1.5341	2.08188
2.76372	1.59231	2.0216
2.5119	1.6495	2.07832
9.88656	1.61978	2.03075
1.21829	1.70054	1.90775
4.75497	1.70617	2.06451
5.42749	1.66279	1.97216
1.88205	1.66303	1.98864
12.8948	1.77386	1.95693
5.81231	1.67095	1.9971
6.6495	1.77684	1.99497
6.87877	1.76128	1.96998
13.7372	1.73466	1.96031
17.324	1.72991	1.96504
52.3667	1.73974	1.99575
0.925753	1.72505	1.97567
5.12342	1.70902	1.98293
23.0926	1.71623	1.98034
3.39548	1.71128	1.98659
47.4844	1.72546	1.98472
29.0568	1.71782	1.9985
150.269	1.72143	1.99238
78.9686	1.72036	1.99036
29.6223	1.73731	1.99816
63.2672	1.73568	2.00082
										
567.72	0.988978	2.96422
0.335565	0.820749	2.6096
1.70783	0.634243	3.11012
1.62517	0.855063	3.28763
0.0910567	0.655227	2.99721
0.120846	0.685809	2.97583
1.93271	0.732938	2.87616
5.0951	0.855502	2.77089
0.339201	0.86458	2.77639
2.43583	0.843073	2.84327
10.3153	0.836712	2.84296
61.3871	0.846796	2.81412
1.5543	0.859207	2.80521
15.6118	0.822786	2.79597
23.4378	0.830007	2.79963
1.19869	1.00977	2.74748
0.859581	0.960207	2.80668
2.27559	0.853724	2.89962
6.57567	0.894729	2.85757
2.45227	0.873567	2.88529
3.47202	0.874266	2.89992
2.30629	0.960346	2.86027
3.80913	0.905772	3.04935
2.95033	1.09648	2.90619
4.09994	1.06111	3.08568
6.07492	0.956197	3.02488
1.80657	1.01347	3.07589
14.9022	0.9937	3.05898
2.02151	1.07733	3.04169
16.176	0.990762	3.01677
14.2249	1.00492	3.03532
0.940316	1.06867	2.98233
3.96128	1.04296	3.03363
68.1086	1.05428	3.00078
69.1287	1.05795	3.01231
8.68479	1.05103	3.01248
44.3639	1.00956	2.98951
2.18262	1.03024	2.98371
22.2413	1.0316	3.02482
6.12842	1.01034	3.01079
3.6628	1.01852	2.99882
13.3931	1.01738	3.00035
17.3083	1.02624	3.00046
29.2462	1.0296	3.01152
50.2252	1.02775	3.01152
19.1727	1.02777	3.01201
	
567.773	1.03602	1.3259
0.0644295	1.41721	1.3269
0.0973533	1.19764	1.03068
1.41834	0.708785	1.24554
1.0643	0.81299	1.56482
1.42274	0.764785	1.43273
0.587608	0.771579	1.39621
0.19939	0.786007	1.37828
0.0809025	0.987738	1.53015
0.15047	0.907758	1.47856
0.893778	0.948449	1.16711
0.873979	1.04151	1.14498
1.1279	0.998194	1.49768
2.48002	1.1977	1.2586
2.89101	1.15931	1.43194
0.157191	1.18199	1.28339
1.70263	1.03704	1.18604
0.793437	1.52182	1.41148
2.42949	0.989335	1.1979
4.46264	0.914828	1.31675
1.65571	1.13832	1.3638
4.92874	0.937716	1.31662
3.54342	1.09946	1.39847
4.79561	0.966591	1.38361
0.441161	1.00921	1.23747
1.3292	0.957115	1.28489
10.076	0.950409	1.32116
10.0372	0.975425	1.28533
16.5361	0.966075	1.32467
12.1864	0.975524	1.3526
12.5898	0.980773	1.29067
0.954771	1.00164	1.2687
13.3305	0.979487	1.35178
17.6494	1.00541	1.28918
25.116	1.01096	1.30197
19.6153	1.00909	1.30775
1.34996	1.04806	1.37429
13.7539	1.01593	1.34493
1.55267	1.093	1.34127
11.7602	1.0833	1.32681
6.57681	1.07871	1.33495
6.10307	1.06168	1.35268
12.3804	1.0733	1.34238
4.59181	1.07636	1.32804
13.8027	1.05064	1.31584
59.8628	1.05715	1.31407
3.73619	1.06188	1.31864
56.7498	1.06504	1.32411
16.0699	1.06428	1.32795
2.9262	1.04597	1.31919
35.2852	1.04751	1.3423
63.1319	1.04237	1.33935
9.22006	1.03985	1.33556
19.1773	1.0542	1.33273
52.3108	1.05247	1.32796
		
614.116	0.00560824	2.34024
0.0444873	-0.0801896	2.66985
0.192526	-0.0682568	2.02794
1.20461	0.179616	2.17907
0.71574	0.220267	2.29373
1.0536	0.208849	2.36929
3.36028	0.169393	2.2231
3.15755	-0.0370235	2.14391
0.141213	0.0685579	2.15152
0.117379	0.0610783	2.47308
0.677029	0.0686381	2.46157
18.5199	0.0293957	2.25596
19.0602	0.0903117	2.34028
1.37229	0.0864833	2.34839
3.24096	-0.0639349	2.29473
8.0173	-0.0250358	2.41968
9.63383	0.0250624	2.29963
11.623	-0.0478262	2.33913
1.58105	0.0387494	2.31566
19.4552	0.0158162	2.30228
20.6585	-0.0411112	2.33358
2.34022	0.0322343	2.31597
1.62698	-0.0355447	2.32974
3.19018	-0.0390678	2.33659
5.8625	0.0400146	2.33815
2.41275	0.0250679	2.3246
2.69768	0.0255623	2.36639
4.48629	0.0264686	2.33618
10.2508	0.0142964	2.368
6.05202	-0.00127762	2.32544
7.22727	0.0077007	2.32693
14.4641	0.0186854	2.33552
13.1823	0.0182616	2.3371
7.66673	-0.0183332	2.33954
2.97771	-0.0188622	2.34923
15.1296	-0.0131187	2.35934
79.2918	-0.00552982	2.36014
15.4826	0.0169376	2.34927
1.78679	-0.00765655	2.3549
10.4771	-0.00742453	2.34993
25.0818	0.00522226	2.35241
14.4726	-0.00164985	2.35068
52.2043	0.00217877	2.35097
179.799	0.00249919	2.34302
12.3982	0.00580763	2.3383
	
659.382	-1.08265	3.05546
1.27065	-1.5192	2.83299
1.77426	-1.04365	2.75026
2.95306	-1.16605	2.813
5.54817	-1.23277	3.23418
2.45431	-1.12209	3.22969
5.55176	-1.07809	3.16253
3.25407	-1.04712	2.9768
10.3463	-1.15334	3.02136
8.11434	-1.02076	3.02567
10.7163	-1.07179	3.00803
10.9234	-1.03913	3.06505
2.11437	-1.03976	3.05284
12.1705	-1.09484	3.08804
9.55856	-1.05932	3.03029
13.7711	-1.05625	3.04164
23.1076	-1.06049	3.07135
94.4253	-1.06494	3.04307
17.6807	-1.10287	3.06516
11.8634	-1.10215	3.05189
40.9004	-1.10295	3.06022
26.9244	-1.08274	3.04289
21.2942	-1.08714	3.0715
5.59798	-1.07875	3.04848
10.2832	-1.08715	3.06629
28.1839	-1.08075	3.05155
37.81	-1.08799	3.0595
8.58798	-1.08764	3.05914
35.5666	-1.08239	3.05375
10.0281	-1.07638	3.0539
21.013	-1.07384	3.05675
52.3898	-1.07998	3.05963
19.9332	-1.08057	3.05724
80.416	-1.07964	3.06596
13.2777	-1.0754	3.06227
		
669.695	-0.0126512	0.905548
2.67074	0.038709	0.512657
0.301923	-0.19243	1.23676
0.345386	-0.303673	0.691356
3.11344	-0.131596	0.569626
1.01387	0.343149	0.965483
10.206	0.0334432	0.589236
3.23678	-0.133163	0.61212
1.37065	-0.250958	1.13373
3.58041	-0.160232	0.632631
1.38123	0.0977277	1.14362
2.6479	0.00456176	0.66628
1.66602	-0.129167	0.725023
2.31605	-0.044977	0.708132
0.712273	0.0979997	0.74898
5.82232	0.0666789	0.740248
3.02063	-0.186479	0.864784
1.64547	-0.179169	0.924894
4.43879	-0.165597	0.892529
0.825318	0.0323803	1.06735
6.08036	0.0868319	0.990416
10.0176	0.00916008	1.02492
9.99057	-1.09709e-05	1.01503
0.461708	0.0622613	0.86184
5.57432	-0.0231805	0.82756
10.2279	-0.00278058	0.990566
6.71805	0.0509602	0.957452
13.2013	-0.0135142	0.846122
0.225345	0.0567368	0.904607
12.8707	-0.0117374	0.850899
7.8606	-0.00909551	0.85835
17.2703	0.00584983	0.86788
3.17011	-0.0146754	0.980508
23.0416	-0.00249309	0.979028
18.5136	0.0250572	0.955733
7.19177	-0.0474545	0.899711
8.81296	-0.0125284	0.968988
11.1893	0.0198289	0.911486
18.9336	0.00961559	0.918488
11.3315	-0.00332536	0.904847
5.42942	-0.0311556	0.951429
11.6293	-0.0139765	0.950933
21.7748	-0.0125328	0.948779
6.55603	-0.0321023	0.941661
4.53855	0.000599886	0.917121
14.3278	0.000100007	0.922065
34.7376	-0.00759428	0.923694
9.49627	-0.0071564	0.926306
34.4034	-0.00902043	0.927946
21.8151	-0.00869273	0.928472
11.5981	-0.0181904	0.940418
13.5656	-0.0176517	0.931899
49.9485	-0.024901	0.92699
67.2796	-0.0241128	0.924556
0.843297	-0.0243978	0.862577
15.7396	-0.0186145	0.865877
76.3642	-0.0175878	0.877732
18.7012	-0.0137037	0.877162
											
513.681	-1.20866	2.17353
1.28386	-1.34919	1.80723
0.697652	-0.843615	2.24883
4.56009	-1.25691	2.53396
2.15872	-1.38042	2.47585
10.7277	-1.18432	2.42216
3.01698	-1.00605	2.28501
0.659444	-1.07934	2.34169
0.753232	-1.31754	2.30279
5.05177	-1.15444	2.33322
1.91952	-1.28052	2.29962
3.936	-1.23095	2.30151
1.2329	-1.21917	2.29531
4.16783	-1.27824	2.05576
5.61662	-1.24371	2.26795
25.205	-1.31082	2.13461
1.59153	-1.30674	2.12303
13.0218	-1.28895	2.09931
2.2561	-1.27798	2.08752
6.51252	-1.23727	2.06084
1.16489	-1.1954	2.06039
6.32849	-1.29124	2.17764
18.3314	-1.25638	2.10943
16.0584	-1.25803	2.10174
11.8056	-1.2676	2.15121
19.4167	-1.26847	2.13333
32.1971	-1.26883	2.13206
3.20337	-1.22557	2.08797
30.9738	-1.24211	2.11475
3.18241	-1.25889	2.17804
12.9354	-1.23765	2.1592
7.70836	-1.24795	2.15398
5.05525	-1.24512	2.14956
17.1392	-1.24385	2.15259
5.78588	-1.23073	2.13204
4.81709	-1.17466	2.10625
4.95001	-1.22577	2.18576
1.50823	-1.22919	2.20006
17.4502	-1.22408	2.20947
6.1979	-1.08444	2.26823
4.73709	-1.10737	2.26861
6.19143	-1.16331	2.24854
5.51469	-1.17369	2.23975
0.164358	-1.08422	2.22028
6.1775	-1.07749	2.20463
10.6096	-1.16429	2.14154
2.5852	-1.16738	2.16122
11.4145	-1.16607	2.18118
8.86785	-1.13749	2.22142
10.7241	-1.10454	2.20357
0.220885	-1.2807	2.15767
4.92921	-1.14785	2.17599
8.62503	-1.12901	2.16298
19.15	-1.1299	2.16692
9.86991	-1.13236	2.16666
9.01378	-1.14098	2.17808
42.873	-1.12705	2.19743
28.0783	-1.12343	2.18688
4.83275	-1.12085	2.18197
				
520.944	-0.515364	0.784114
0.538859	-0.233929	0.523762
0.80958	-0.386853	0.427938
0.256557	-0.931003	0.632372
0.123533	-0.836653	0.917455
2.49505	-0.185948	0.775129
0.711604	-0.680914	0.486391
1.75754	-0.386315	1.09433
0.198721	-0.22714	0.771109
0.0719653	-0.715337	1.02363
1.05203	-0.598843	1.07892
0.970213	-0.424316	1.07023
0.90135	-0.555317	0.545594
4.61094	-0.564089	1.00509
0.63934	-0.682993	0.629464
6.48119	-0.532375	0.987264
1.08188	-0.434301	0.593279
0.821154	-0.317872	0.824788
1.39211	-0.337224	0.699952
0.58304	-0.516727	0.58415
9.94681	-0.55837	0.9312
4.10611	-0.410174	0.864169
0.190748	-0.41131	0.838525
8.72686	-0.628218	0.740622
0.242106	-0.51183	0.706898
0.279094	-0.53613	0.838318
5.14156	-0.45512	0.769559
0.426682	-0.483649	0.79727
1.48163	-0.504117	0.741719
33.7432	-0.500911	0.789494
6.23925	-0.502038	0.786069
25.5158	-0.52922	0.785931
14.0261	-0.501061	0.779792
31.5182	-0.510762	0.786664
27.8685	-0.517016	0.762163
111.426	-0.523472	0.772941
23.0889	-0.514222	0.784392
7.20747	-0.505138	0.779199
6.29963	-0.512829	0.771449
143.673	-0.514173	0.774823
35.0452	-0.510999	0.775581
		
580.85	-0.610398	0.447694
0.446916	-0.738349	0.823568
0.775641	-0.985277	0.564408
0.311728	-0.228075	0.496416
0.319394	-0.984004	0.492014
0.729282	-0.951011	0.275656
0.674074	-0.914117	0.587493
0.644457	-0.825829	0.669199
2.35904	-0.482592	0.189068
0.691551	-0.879772	0.365471
0.977026	-0.885691	0.413713
0.870414	-0.809311	0.27549
0.570627	-0.70562	0.239831
0.540107	-0.814613	0.359693
0.986262	-0.547229	0.239348
0.506035	-0.39105	0.429411
0.0277518	-0.696406	0.261028
4.09123	-0.765997	0.320983
1.21548	-0.495624	0.300796
0.491427	-0.548648	0.62012
2.17589	-0.557978	0.29195
2.99614	-0.768375	0.3584
0.237881	-0.489822	0.562631
1.94587	-0.473404	0.379893
2.87029	-0.557623	0.328802
4.35153	-0.49386	0.398441
4.77475	-0.489755	0.41477
2.43665	-0.58151	0.541573
2.32522	-0.647124	0.537597
1.17009	-0.562135	0.390726
2.05511	-0.54572	0.484434
0.41481	-0.543588	0.445842
1.36566	-0.553207	0.426003
5.0682	-0.56377	0.488038
4.93138	-0.604625	0.508433
44.853	-0.588042	0.491831
15.6656	-0.629018	0.48422
1.71619	-0.647799	0.432324
10.8371	-0.614036	0.47947
25.8066	-0.603074	0.474376
22.5105	-0.600361	0.477083
34.0643	-0.616904	0.473057
15.0432	-0.641992	0.43309
8.41477	-0.635561	0.422962
0.470907	-0.640455	0.415017
4.06854	-0.607465	0.415645
6.06095	-0.615341	0.417442
47.075	-0.621574	0.422443
7.32109	-0.596501	0.445747
55.9354	-0.594149	0.451988
2.80195	-0.598952	0.448526
35.9345	-0.591664	0.437398
16.4648	-0.601478	0.446166
6.08734	-0.60169	0.441783
46.2884	-0.601248	0.438878
8.17728	-0.599915	0.437795
52.2175	-0.625666	0.440342
41.5233	-0.620727	0.444758
15.6474	-0.619329	0.447966
	
566.743	-1.56024	2.99362
0.0507158	-1.5962	3.35646
1.61412	-1.25917	3.07282
0.924928	-1.64882	3.27133
0.365079	-1.83071	2.92982
1.23398	-1.38307	2.92137
0.512528	-1.67126	3.07627
4.70717	-1.66529	3.02084
2.17286	-1.62282	3.06101
5.64883	-1.56767	3.07925
1.12596	-1.57048	2.91839
0.556483	-1.59268	3.05393
4.2353	-1.50576	2.95311
3.97049	-1.54056	3.05437
11.2943	-1.53991	3.04328
4.56007	-1.52307	3.0279
2.62688	-1.58991	3.03358
2.79024	-1.64046	3.02067
7.05166	-1.54959	3.02168
6.11778	-1.52829	2.98828
2.05116	-1.5491	2.96494
2.14527	-1.55971	3.01551
27.6819	-1.54083	3.00384
0.603686	-1.56699	3.0108
47.1202	-1.57395	3.00126
10.9532	-1.5699	2.99954
57.4118	-1.54646	2.9896
51.4331	-1.55773	2.99941
8.26507	-1.57776	2.98426
28.9246	-1.56855	2.99512
30.173	-1.56339	2.99597
20.8976	-1.573	2.9903
19.4236	-1.57282	2.97433
30.6407	-1.5627	2.97002
3.76436	-1.57166	2.98395
19.2732	-1.55965	2.97191
2.99345	-1.56869	2.987
5.94558	-1.55451	2.97807
33.7282	-1.55868	2.97804
18.064	-1.56417	2.98658
10.5551	-1.56244	2.9907
63.8537	-1.55696	2.98625
9.42638	-1.55414	2.98405
	
577.262	1.50865	0.659569
2.0592	1.78448	0.913806
4.25925	1.63702	0.98664
3.20242	1.70686	0.933884
1.87063	1.81731	0.793163
0.125703	1.49288	0.311276
0.666926	1.76708	0.43213
4.40524	1.64182	0.951862
8.86885	1.70999	0.904111
9.57446	1.73016	0.860155
1.83426	1.78784	0.572317
0.546165	1.50324	0.929255
4.12708	1.76203	0.734021
2.29321	1.68077	0.801308
1.7459	1.59949	0.855408
0.223039	1.70864	0.668419
0.432267	1.61933	0.811551
1.29608	1.63995	0.757991
3.50057	1.44712	0.465394
0.573216	1.49541	0.817967
0.97702	1.57263	0.757797
0.472327	1.39003	0.743859
2.22469	1.49112	0.761706
2.62903	1.49308	0.74757
2.2137	1.42355	0.663534
7.9033	1.44289	0.69309
3.9617	1.50485	0.701462
18.4252	1.52925	0.673354
7.53501	1.53793	0.650119
10.2222	1.47259	0.602099
0.793092	1.49675	0.676985
1.22128	1.51428	0.616783
8.69808	1.51486	0.618579
20.1382	1.50602	0.668556
13.555	1.50537	0.610544
6.71295	1.50545	0.612553
6.62218	1.51227	0.655196
1.76162	1.49275	0.670134
4.91446	1.51137	0.631552
9.76497	1.48262	0.609853
38.2087	1.50038	0.646064
57.721	1.49073	0.652738
7.99972	1.48684	0.653824
12.1018	1.47936	0.655206
48.1927	1.46512	0.630449
7.21318	1.47498	0.624915
52.5027	1.47677	0.628231
4.02802	1.47495	0.629964
55.4818	1.48804	0.638371
8.02938	1.46838	0.643785
32.8918	1.47772	0.648643
59.6686	1.47721	0.639047
12.3359	1.47717	0.644276
			
542.519	-0.249718	0.0543027
0.123641	0.0597631	6.1545
0.334002	-0.493318	6.06464
0.521445	-0.54349	6.14664
1.22756	-0.0472614	6.1233
0.396608	-0.227499	0.339428
0.507026	-0.13576	0.277072
1.62976	-0.397851	6.25795
1.32325	-0.284434	6.19564
4.16242	-0.396323	0.0142024
1.3309	-0.324148	0.15984
2.13731	-0.12418	0.0669255
4.00461	-0.326517	6.24389
3.17299	-0.356519	0.0263667
7.21073	-0.319451	6.25761
2.51052	-0.14493	0.0441999
0.871702	-0.159204	0.106212
0.274173	-0.167399	0.103813
3.09602	-0.181289	0.0127763
3.40972	-0.241579	6.26762
8.8889	-0.259337	0.121742
1.25426	-0.194896	0.0892117
7.67028	-0.19126	0.0458424
10.3479	-0.278537	0.015322
6.62073	-0.224674	0.0113252
10.8487	-0.221426	0.0823663
0.457803	-0.251444	0.022232
2.16283	-0.25998	0.0909631
22.6265	-0.265452	0.0312151
17.7312	-0.230125	0.0360354
3.77632	-0.218794	0.0563206
2.32949	-0.26916	0.0776202
9.15033	-0.241233	0.0844731
76.2221	-0.255037	0.0438369
13.7339	-0.235097	0.0470741
14.5832	-0.228108	0.0700458
9.194	-0.249675	0.0820556
48.729	-0.240932	0.073847
15.6312	-0.240385	0.0756931
2.26817	-0.239356	0.0534118
40.3192	-0.25794	0.0633493
23.9402	-0.248958	0.0655441
94.5989	-0.249356	0.0604944
54.4912	-0.247344	0.0559202
6.94468	-0.249457	0.0550876
		
524.699	0.642632	0.391879
1.50106	0.652851	0.789647
1.62488	0.935849	0.648111
0.695155	0.319568	0.591736
1.00378	0.698228	0.763253
2.49426	0.959019	0.591375
0.325314	0.306159	0.503783
2.48648	0.311333	0.373022
3.91567	0.518541	0.692282
0.551765	0.33544	0.438717
3.72513	0.387965	0.555312
5.06004	0.411986	0.570105
0.7846	0.515364	0.143528
4.04239	0.381865	0.313766
1.5226	0.728938	0.639648
0.724859	0.76228	0.630425
6.05533	0.793183	0.600728
2.99675	0.659365	0.63511
6.35352	0.72906	0.6044
0.745883	0.591811	0.141551
2.95645	0.404728	0.345417
5.46522	0.755215	0.584688
2.57039	0.421792	0.41775
3.02985	0.46408	0.276917
0.49585	0.853088	0.313061
1.26082	0.786899	0.533195
1.35619	0.464726	0.474608
7.53139	0.750948	0.550005
0.284266	0.826144	0.310713
0.187273	0.815411	0.318936
12.8155	0.480667	0.412644
1.20354	0.520551	0.26404
0.942866	0.552835	0.485717
1.14358	0.662715	0.511964
1.66017	0.788508	0.320711
2.53279	0.662088	0.477109
2.84003	0.720006	0.441063
0.919225	0.737109	0.400139
10.7423	0.618865	0.451178
3.82721	0.727229	0.328841
2.32266	0.572693	0.366318
1.43095	0.701946	0.365895
8.82638	0.623223	0.409286
1.67148	0.657428	0.320957
2.29284	0.63354	0.327451
13.89	0.621465	0.391856
2.01533	0.676571	0.39198
3.46028	0.683115	0.362132
26.6504	0.629261	0.384224
10.1349	0.627152	0.380699
14.582	0.634847	0.378843
19.4881	0.645859	0.343451
38.0797	0.663731	0.348607
69.2757	0.638935	0.358588
4.55624	0.650673	0.351979
60.3937	0.657446	0.356005
0.59274	0.653807	0.360797
30.376	0.64601	0.369124
26.137	0.652962	0.365025
4.84279	0.650758	0.376642
4.62541	0.652863	0.376329
52.6952	0.658202	0.374749
17.5762	0.66087	0.373705
		
765.02	-1.43061	1.03067
1.39147	-1.68445	0.723098
0.247526	-1.8013	1.09292
0.432514	-1.08339	1.15138
1.6403	-1.64677	0.780275
1.9646	-1.73143	1.00405
6.57942	-1.70551	1.11477
4.98872	-1.69635	0.941315
1.96572	-1.39919	1.30303
0.353486	-1.60179	1.23218
2.61264	-1.64504	0.930182
1.97924	-1.64831	1.11047
0.21951	-1.50878	0.813955
0.0491777	-1.31203	0.828731
3.87722	-1.63441	1.00899
4.55259	-1.62083	0.983072
0.371886	-1.5398	0.855418
1.78628	-1.31223	1.1684
0.475721	-1.36966	1.17445
2.11525	-1.57422	1.07838
0.9696	-1.27072	1.06051
3.55045	-1.51202	0.938386
0.46129	-1.67351	1.11063
1.44589	-1.41245	1.1432
0.818908	-1.52181	1.00833
0.837208	-1.3736	0.940731
1.60754	-1.32723	1.07392
3.48651	-1.38849	0.95294
0.902558	-1.38079	0.952116
0.861668	-1.38864	1.10947
0.315063	-1.38235	0.960447
1.06933	-1.36139	1.08399
1.66544	-1.46869	1.01838
5.16634	-1.39938	1.06491
6.2635	-1.38278	1.0322
15.3065	-1.42216	0.997952
3.61142	-1.44283	1.05545
4.8569	-1.42825	1.06251
8.80067	-1.44798	1.02045
5.58437	-1.42818	1.0591
24.2146	-1.3969	1.02275
5.16632	-1.43997	1.03824
26.7686	-1.43759	1.041
4.97892	-1.42273	1.0134
34.4266	-1.40771	1.02024
16.7604	-1.41577	1.04514
36.5686	-1.42241	1.04298
63.2801	-1.41249	1.03889
22.2432	-1.41846	1.03996
26.1474	-1.41952	1.03708
102.38	-1.41753	1.03045
56.4438	-1.41961	1.02711
187.148	-1.42094	1.02854
53.6952	-1.42119	1.02986
		
